JID,decision_year,month,court,JTITLE,JCASE,JNO,JDATE,json_file,final_judgment_amount,final_judgment_amount_text,extraction_status,principal_award_total,principal_award_components,retained_award_total,retained_award_components,source_sentence,main_text_excerpt,main_amount_candidates,conclusion_amount_candidates,ai_allowed_penalty,ai_claimed_penalty,final_minus_ai_allowed_penalty,final_to_ai_allowed_penalty_ratio,manual_checked,review_note
"TNHV,111,建上更一,2,20240731,2",2024,202407,臺灣高等法院臺南分院民事,給付工程款,建上更一,2,20240731,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202407/臺灣高等法院臺南分院民事/TNHV,111,建上更一,2,20240731,2.json",1840947,壹佰捌拾肆萬零玖佰肆拾柒,main_text_award,1840947,壹佰捌拾肆萬零玖佰肆拾柒=1840947,,,被上訴人應給付上訴人新台幣壹佰捌拾肆萬零玖佰肆拾柒元及自 民國104年10月9日起至清償日止，按年息百分之五計算之利息。,原判決關於駁回上訴人後開第二項請求，及該部分訴訟費用之裁 判暨假執行之聲請，均廢棄。 被上訴人應給付上訴人新台幣壹佰捌拾肆萬零玖佰肆拾柒元及自 民國104年10月9日起至清償日止，按年息百分之五計算之利息。 其餘上訴駁回。 附帶上訴人之附帶上訴駁回。 廢棄部分之第一、二審及發回前第三審訴訟費用，由被上訴人負 擔；上訴駁回部分之第二審訴訟費用及發回前第三審訴訟費用， 由上訴人負擔。附帶上訴之訴訟費用由附帶上訴人負擔。 本判決所命給付部分，於上訴人以新臺幣陸拾壹萬叁仟陸佰肆拾玖元供擔保後得假執行，但被上訴人如以新臺幣壹佰捌拾肆萬零玖佰肆拾柒元為上訴人預供擔保，得免為假執行。,壹佰捌拾肆萬零玖佰肆拾柒=1840947 ; 陸拾壹萬叁仟陸佰肆拾玖=613649 ; 壹佰捌拾肆萬零玖佰肆拾柒=1840947,"25萬7,051=257051 ; 51萬4,102=514102 ; 25萬7,051=257051 ; 25萬7,051=257051 ; 184萬0,947=1840947 ; 1萬6202=16202 ; 385萬6,000=3856000 ; 205萬7,769=2057769 ; 1萬6,202=16202 ; 385萬6000=3856000 ; 51,765=51765 ; 1萬6,202=16202 ; ...(+45)",2875607,2875607,-1034660,0.640194,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPHV,110,重上更一,166,20240730,1",2024,202407,臺灣高等法院民事,給付工程款,重上更一,166,20240730,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202407/臺灣高等法院民事/TPHV,110,重上更一,166,20240730,1.json",291029,伍萬 + 貳拾肆萬壹仟零貳拾玖,main_text_award,291029,伍萬=50000 ; 貳拾肆萬壹仟零貳拾玖=241029,1723987,壹佰柒拾貳萬參仟玖佰捌拾柒=1723987,上訴人應再給付被上訴人新臺幣伍萬元，及自民國一０五年十二 月二十三日起至清償日止，按週年利率百分之五計算之利息。 || 上訴人應給付被上訴人新臺幣貳拾肆萬壹仟零貳拾玖元，及其中 新臺幣壹拾壹萬壹仟壹佰壹拾壹元自民國一０八年十一月二十二 日起、新臺幣壹拾貳萬玖仟玖佰壹拾捌元自民國一一三年四月十七日起，均至清償日止，按週年利率百分之五計算之利息。,原判決除確定部分外關於㈠命上訴人給付逾新臺幣壹佰柒拾貳萬參仟玖佰捌拾柒元，及其中新臺幣壹拾伍萬陸仟柒佰貳拾陸元， 自民國一０五年十二月二十三日起加計法定遲延利息部分，及該 部分假執行之宣告，㈡駁回被上訴人後開第三項之訴部分，暨訴 訟費用之裁判（除確定及減縮部分外）均廢棄。 上開廢棄㈠部分，被上訴人在第一審之訴及假執行之聲請均駁回 。 上訴人應再給付被上訴人新臺幣伍萬元，及自民國一０五年十二 月二十三日起至清償日止，按週年利率百分之五計算之利息。 上訴人應給付被上訴人新臺幣貳拾肆萬壹仟零貳拾玖元，及其中 新臺幣壹拾壹萬壹仟壹佰壹拾壹元自民國一０八年十一月二十二 日起、新臺幣壹拾貳萬玖仟玖佰壹拾捌元自民國一一三年四月十七日起，均至清償…,壹佰柒拾貳萬參仟玖佰捌拾柒=1723987 ; 壹拾伍萬陸仟柒佰貳拾陸=156726 ; 伍萬=50000 ; 貳拾肆萬壹仟零貳拾玖=241029 ; 壹拾壹萬壹仟壹佰壹拾壹=111111 ; 壹拾貳萬玖仟玖佰壹拾捌=129918,"15萬6,726=156726 ; 156萬7,261=1567261 ; 15萬6,726=156726 ; 5萬=50000 ; 172萬3,987=1723987 ; 15萬6,726=156726 ; 5萬=50000 ; 11萬1,111=111111 ; 12萬9,918=129918 ; 146萬3,906=1463906 ; 80萬8,710=808710 ; 146萬3,906=1463906 ; ...(+379)",1463906,1463906,-1172877,0.198803,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,112,建上,55,20240918,1",2024,202409,臺灣高等法院臺中分院民事,變更設計展延工期管理費及損害賠償等,建上,55,20240918,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣高等法院臺中分院民事/TCHV,112,建上,55,20240918,1.json",,,appeal_dismissed_no_main_amount,,,,,上訴駁回。 第二審訴訟費用由上訴人負擔。,上訴駁回。 第二審訴訟費用由上訴人負擔。,,70萬=700000 ; 1598萬7221=15987221 ; 159萬8722=1598722 ; 2267萬2761=22672761 ; 114萬1129=1141129 ; 2381萬3890=23813890 ; 2267萬2761=22672761 ; 2267萬2761=22672761 ; 4534萬5522=45345522 ; 2267萬2761=22672761 ; 1141萬1290=11411290 ; 159萬8722=1598722 ; ...(+31),45345522,45345522,,,ai_assumed,主文為上訴/抗告駁回但未明列金額；需查前審主文才能得知維持金額。
"TPDV,112,建,171,20240913,2",2024,202409,臺灣臺北地方法院民事,給付工程違約金,建,171,20240913,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣臺北地方法院民事/TPDV,112,建,171,20240913,2.json",11724922,壹佰捌拾壹萬貳仟參佰陸拾玖 + 玖佰玖拾壹萬貳仟伍佰伍拾參,main_text_award,11724922,壹佰捌拾壹萬貳仟參佰陸拾玖=1812369 ; 玖佰玖拾壹萬貳仟伍佰伍拾參=9912553,,,一、被告應連帶給付原告新臺幣壹佰捌拾壹萬貳仟參佰陸拾玖元 ，及被告慧丞國際室內裝修有限公司自民國一百一十二年七 月十五日起、被告笙源營造有限公司自民國一百一十二年七 月十三日起，均至清償日止，按週年利率百分之五計算之利 息。 || 六、反訴被告應給付反訴原告新臺幣玖佰玖拾壹萬貳仟伍佰伍拾參元，及自民國一百一十二年八月三十一日起至清償日止， 按週年利率百分之五計算之利息。,一、被告應連帶給付原告新臺幣壹佰捌拾壹萬貳仟參佰陸拾玖元 ，及被告慧丞國際室內裝修有限公司自民國一百一十二年七 月十五日起、被告笙源營造有限公司自民國一百一十二年七 月十三日起，均至清償日止，按週年利率百分之五計算之利 息。 二、原告其餘之訴駁回。 三、訴訟費用由被告連帶負擔百分之十三，餘由原告負擔。 四、本判決第一項於原告以新臺幣陸拾萬元為被告供擔保後，得 假執行；但被告如以新臺幣壹佰捌拾壹萬貳仟參佰陸拾玖元 或等額之臺灣銀行無記名可轉讓定期存單為原告預供擔保， 得免為假執行。 五、原告其餘假執行之聲請駁回。 六、反訴被告應給付反訴原告新臺幣玖佰玖拾壹萬貳仟伍佰伍拾參元，及自民國一百一十二年八月三十一日起至清償日止， 按週年利率…,壹佰捌拾壹萬貳仟參佰陸拾玖=1812369 ; 陸拾萬=600000 ; 壹佰捌拾壹萬貳仟參佰陸拾玖=1812369 ; 玖佰玖拾壹萬貳仟伍佰伍拾參=9912553 ; 參佰參拾萬=3300000 ; 玖佰玖拾壹萬貳仟伍佰伍拾參=9912553,991萬2553=9912553 ; 181萬2369=1812369 ; 991萬2553=9912553 ; 00000000=0 ; 00000000=0 ; 1300萬=13000000 ; 1700萬=17000000 ; 3000萬=30000000 ; 1300萬=13000000 ; 1700萬=17000000 ; 3000萬=30000000 ; 877萬3212=8773212 ; ...(+111),1812369,3079040,9912553,6.46939,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,107,建,240,20240913,1",2024,202409,臺灣臺北地方法院民事,給付工程款,建,240,20240913,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣臺北地方法院民事/TPDV,107,建,240,20240913,1.json",1309029,壹佰參拾萬玖仟零貳拾玖,main_text_award,1309029,壹佰參拾萬玖仟零貳拾玖=1309029,,,被告應給付原告新臺幣壹佰參拾萬玖仟零貳拾玖元，及其中新臺 幣壹佰壹拾參萬伍仟陸佰零肆元自民國一百零七年四月一日起算 ，其餘金額自民國一百零九年三月十日起算，均至清償日止，按 年息百分之五計算之利息。,被告應給付原告新臺幣壹佰參拾萬玖仟零貳拾玖元，及其中新臺 幣壹佰壹拾參萬伍仟陸佰零肆元自民國一百零七年四月一日起算 ，其餘金額自民國一百零九年三月十日起算，均至清償日止，按 年息百分之五計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔十分之八，餘由原告負擔。 本判決原告勝訴部分，於原告以新臺幣肆拾參萬元為被告供擔保 後，得假執行；但被告如以新臺幣壹佰參拾萬玖仟零貳拾玖元為 原告預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,壹佰參拾萬玖仟零貳拾玖=1309029 ; 壹佰壹拾參萬伍仟陸佰零肆=1135604 ; 肆拾參萬=430000 ; 壹佰參拾萬玖仟零貳拾玖=1309029,7萬1390=71390 ; 6488=6488 ; 7萬7878=77878 ; 7萬1390=71390 ; 6488=6488 ; 7萬7878=77878 ; 121萬5909=1215909 ; 35萬8850=358850 ; 154萬0409=1540409 ; 121萬5909=1215909 ; 32萬4500=324500 ; 154萬0409=1540409 ; ...(+119),1317006,1675856,-7977,0.993943,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,112,建,47,20240906,1",2024,202409,臺灣臺北地方法院民事,損害賠償等,建,47,20240906,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣臺北地方法院民事/TPDV,112,建,47,20240906,1.json",1748000,壹佰柒拾肆萬捌仟,main_text_award,1748000,壹佰柒拾肆萬捌仟=1748000,,,被告應給付原告新臺幣壹佰柒拾肆萬捌仟元，及自民國一百一十二年一月十八日起至清償日止，按年息百分之五計算之利息。,被告應給付原告新臺幣壹佰柒拾肆萬捌仟元，及自民國一百一十二年一月十八日起至清償日止，按年息百分之五計算之利息。 原告其餘之訴駁回。 訴訟費用（除減縮部分外）由被告負擔二分之一，餘由原告負擔 。 本判決原告勝訴部分，於原告以新臺幣伍拾捌萬元為被告供擔保 後，得假執行；但被告如以新臺幣壹佰柒拾肆萬捌仟元為原告預 供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,壹佰柒拾肆萬捌仟=1748000 ; 伍拾捌萬=580000 ; 壹佰柒拾肆萬捌仟=1748000,"174萬8,000=1748000 ; 47萬=470000 ; 127萬8,000=1278000 ; 174萬8,000=1748000 ; 21,211=21211 ; 26,748=26748 ; 20,607=20607 ; 25,885=25885 ; 22,466=22466 ; 26,748=26748 ; 21,741=21741 ; 25,885=25885 ; ...(+264)",1278000,1278000,470000,1.367762,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"SLDV,112,建,44,20240924,1",2024,202409,臺灣士林地方法院民事,給付工程款,建,44,20240924,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣士林地方法院民事/SLDV,112,建,44,20240924,1.json",75900,"75,900",main_text_award,75900,"75,900=75900",,,"被告應給付原告新臺幣75,900元，及自民國112年8月30日起至清償日止，按週年利率5%計算之利息。","被告應給付原告新臺幣75,900元，及自民國112年8月30日起至清償日止，按週年利率5%計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔2%，餘由原告負擔。 本判決得假執行，但如被告以新臺幣75,900元為原告預供擔保後 ，得免為假執行。 原告其餘假執行之聲請駁回。","75,900=75900 ; 75,900=75900","75,900=75900 ; 75,900=75900 ; 50萬=500000 ; 3,962,798=3962798 ; 3,947,919=3947919 ; 25,299,999=25299999 ; 3,339,600=3339600 ; 0=0 ; 608,316=608316 ; 3,947,919=3947919 ; 75,900=75900 ; 75,900=75900 ; ...(+18)",75900,3339600,0,1.0,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,112,建上更一,36,20240925,1",2024,202409,臺灣高等法院臺中分院民事,給付工程款,建上更一,36,20240925,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣高等法院臺中分院民事/TCHV,112,建上更一,36,20240925,1.json",61708,"61,708",main_text_award,61708,"61,708=61708",,,"上開廢棄部分，被上訴人應再給付上訴人新臺幣61,708元，及自 民國103年4月10日起至清償日止，按年息百分之5計算之利息。","原判決關於駁回上訴人後開第二項之訴部分，及該部分假執行之 聲請，暨訴訟費用（除確定部分外）之裁判均廢棄。 上開廢棄部分，被上訴人應再給付上訴人新臺幣61,708元，及自 民國103年4月10日起至清償日止，按年息百分之5計算之利息。 其餘上訴駁回。 第一、二審及發回前第三審訴訟費用（除確定部分外），由被上 訴人負擔百分之1，餘由上訴人負擔。 本判決所命給付部分，於上訴人以新臺幣20,569元供擔保後得假 執行，但被上訴人如以新臺幣61,708元預供擔保，得免為假執行 。","61,708=61708 ; 20,569=20569 ; 61,708=61708","61,708=61708 ; 61,708=61708 ; 61,708=61708 ; 61,708=61708 ; 59,207,232=59207232 ; 57,128,276=57128276 ; 1,963,228=1963228 ; 51,728=51728 ; 64,000=64000 ; 3,966,885=3966885 ; 3,907,677=3907677 ; 59,208=59208 ; ...(+25)",4134439,4134439,-4072731,0.014925,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCDV,111,建,99,20241025,1",2024,202410,臺灣臺中地方法院民事,給付工程款等,建,99,20241025,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202410/臺灣臺中地方法院民事/TCDV,111,建,99,20241025,1.json",5880000,588萬,main_text_award,5880000,588萬=5880000,,,被告應給付原告新臺幣588萬元，及自民國111年8月3日起至清償 日止，按週年利率百分之5計算之利息。,被告應給付原告新臺幣588萬元，及自民國111年8月3日起至清償 日止，按週年利率百分之5計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之95，餘由原告負擔。 本判決於原告以新臺幣196萬元供擔保後，得假執行；但如被告 以新臺幣588萬元為原告預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,588萬=5880000 ; 196萬=1960000 ; 588萬=5880000,"588萬=5880000 ; 616萬=6160000 ; 14萬=140000 ; 28萬=280000 ; 588萬=5880000 ; 616萬=6160000 ; 1億1,360萬=113600000 ; 616萬=6160000 ; 616萬=6160000 ; 616萬=6160000 ; 640萬=6400000 ; 1億1,360萬=113600000 ; ...(+22)",,3600000,,,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"CYDV,109,建,13,20241118,6",2024,202411,臺灣嘉義地方法院民事,給付工程款,建,13,20241118,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202411/臺灣嘉義地方法院民事/CYDV,109,建,13,20241118,6.json",16147275,"16,147,275",main_text_award,16147275,"16,147,275=16147275",,,"反訴被告泰亞營造股份有限公司應給付反訴原告沛鑫包裝科技股 份有限公司新臺幣16,147,275元；","原告泰亞營造股份有限公司之訴及假執行之聲請均駁回。 本訴部分之訴訟費用，由原告泰亞營造股份有限公司負擔。 反訴被告泰亞營造股份有限公司應給付反訴原告沛鑫包裝科技股 份有限公司新臺幣16,147,275元；及自民國112年3月21日起，至 清償日止，按年息百分之五計算之利息。 反訴被告泰亞營造股份有限公司應返還如附件所示之嘉義縣政府 所核發之(109)嘉府經使字第00014號使用執照及附件給反訴原告 沛鑫包裝科技股份有限公司。 反訴原告沛鑫包裝科技股份有限公司其餘之訴駁回。 反訴部分之訴訟費用，由反訴被告泰亞營造股份有限公司負擔百 分之四十二，其餘由反訴原告沛鑫包裝科技股份有限公司負擔。 本判決第三項，於反訴原告沛鑫包裝科技股份有限…","16,147,275=16147275 ; 5,390,000=5390000 ; 16,147,275=16147275","71,884,029=71884029 ; 25,000,000=25000000 ; 30,338,863=30338863 ; 16,545,166=16545166 ; 三億三千萬=330000000 ; 183萬4839=1834839 ; 3億3183萬4839=331834839 ; 2億8527萬5000=285275000 ; 3338萬5952=33385952 ; 2億9844萬8887=298448887 ; 1317萬3887=13173887 ; 157萬8306=1578306 ; ...(+70)",98448887,136290000,-82301612,0.164017,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,111,建上,84,20241210,1",2024,202412,臺灣高等法院臺中分院民事,損害賠償等,建上,84,20241210,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣高等法院臺中分院民事/TCHV,111,建上,84,20241210,1.json",2793577,"2,793,577",appeal_retained_amount,,,2793577,"2,793,577=2793577","原判決關於命上訴人給付逾新臺幣2,793,577元本息，及該部分 假執行之宣告，暨訴訟費用之裁判均廢棄。","原判決關於命上訴人給付逾新臺幣2,793,577元本息，及該部分 假執行之宣告，暨訴訟費用之裁判均廢棄。 上開廢棄部分，被上訴人在第一審之訴及假執行之聲請均駁回。 其餘上訴駁回。 第一、二審訴訟費用由被上訴人負擔百分之78，餘由上訴人負擔 。","2,793,577=2793577","2,793,577=2793577 ; 3,916,593=3916593 ; 3,916,593=3916593 ; 789,000=789000 ; 440,000=440000 ; 12,645,840=12645840 ; 2,240,000=2240000 ; 424,000=424000 ; 588,000=588000 ; 3,600,000=3600000 ; 400,000=400000 ; 160,000=160000 ; ...(+118)",3916593,3916593,-1123016,0.713267,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
